date,ticker,tenor,parspread,convspreard,upfront,runningcoupon,primarycoupon,close_price,financial_debt_ratio,implied_vol,par_spread_error,delta,gamma
2023-05-22,XRX,5Y,0.04091375,0.04059365,-0.03726546,0.05,N,14.66,21.27951557262224,0.29939841494780334,8.65634647295721e-12,-0.004040404211620999,0.0005477480291408224
2023-05-23,XRX,5Y,0.04035563,0.04001981,-0.03959093,0.05,N,14.73,21.27951557262224,0.29849859951536534,1.4160367323157175e-11,-0.00398763740150614,0.0005391953453201051
2023-05-24,XRX,5Y,0.04002904,0.03968966,-0.04095102,0.05,N,14.31,21.27951557262224,0.29197025367132456,1.4842745088561315e-11,-0.004114579464392861,0.0005751013939217578
2023-05-25,XRX,5Y,0.04056973,0.04024183,-0.03860681,0.05,N,13.93,21.27951557262224,0.2886189310032737,7.9301565314438e-12,-0.0042837432319245555,0.0006150030989010707
2023-05-26,XRX,5Y,0.04029767,0.03996261,-0.03960927,0.05,N,14.45,21.27951557262224,0.29467596624777354,1.2836454121867291e-11,-0.004079951486907183,0.0005635091193336786
2023-05-30,XRX,5Y,0.03969815,0.03935121,-0.04202268,0.05,N,14.1,21.27951557262224,0.2881190568448503,1.737980592775301e-11,-0.004171824123879359,0.000593542153314551
2023-05-31,XRX,5Y,0.03965121,0.03930327,-0.04234456,0.05,N,14.07,21.27951557262224,0.28756745534685585,1.7768841953369474e-11,-0.004180164902185882,0.0005962505449176453
2023-06-01,XRX,5Y,0.03918575,0.03882653,-0.04435109,0.05,N,14.05,21.27951557262224,0.28580199244182436,2.5549576343486535e-11,-0.0041613316488853455,0.0005958638255379733
2023-06-02,XRX,5Y,0.0386962,0.0398092,0.1179742,0.01,Y,14.78,21.27951557262224,0.2937199493570003,5.658780388717588e-11,-0.0038835711020959347,0.0005274727715414915
2023-06-05,XRX,5Y,0.03828385,0.03790491,-0.04798262,0.05,N,14.24,21.27951557262224,0.28539249240474185,5.852664186623002e-11,-0.004042697031043721,0.0005730920856062416
2023-06-06,XRX,5Y,0.03849404,0.03812311,-0.04708923,0.05,N,14.56,21.27951557262224,0.2902404989835316,5.902024008408446e-11,-0.003944983779663593,0.0005452302156158315
2023-06-07,XRX,5Y,0.03806379,0.03768352,-0.04887741,0.05,N,15.38,21.27951557262224,0.2991018100676987,1.3392593978256428e-10,-0.0036656711750691837,0.00047826346751897453
2023-06-08,XRX,5Y,0.03794826,0.03756994,-0.04924073,0.05,N,15.15,21.27951557262224,0.2958860997007822,1.29116606295554e-10,-0.00372827188536241,0.000494805448638426
2023-06-09,XRX,5Y,0.03755605,0.03716501,-0.05098268,0.05,N,15.09,21.27951557262224,0.29383301937938994,1.7231919363647208e-10,-0.0037259023586405475,0.0004976803910924157
2023-06-12,XRX,5Y,0.03746782,0.03707621,-0.05117736,0.05,N,15.24,21.27951557262224,0.29538899102530086,2.0231766262313045e-10,-0.0036762131216616888,0.0004859953580505852
2023-06-13,XRX,5Y,0.03710835,0.03670978,-0.05272499,0.05,N,15.8,21.27951557262224,0.30093402673105607,3.7900738797391753e-10,-0.0034985591575535623,0.00044549728517235404
2023-06-14,XRX,5Y,0.03643569,0.03737063,0.10802014,0.01,Y,15.63,21.27951557262224,0.2966188551487759,6.002458460829807e-10,-0.003511101631376648,0.00045411084187456374
2023-06-15,XRX,5Y,0.03582717,0.03540973,-0.05795577,0.05,N,15.35,21.27951557262224,0.2911786544795511,8.377219959387894e-10,-0.0035579966305575757,0.0004710090183729157
2023-06-16,XRX,5Y,0.03549669,0.03638471,0.10456775,0.01,Y,14.99,21.27951557262224,0.2856569153179834,8.78749281674196e-10,-0.003645363190047643,0.0004962327766065144
2023-06-20,XRX,5Y,0.03473842,0.03429597,-0.06250883,0.05,N,14.48,21.27951557262224,0.2767081096097988,1.1765129495633353e-09,-0.0037603858184400343,0.00053410905094467
2023-06-21,XRX,5Y,0.03539615,0.03626182,0.10378173,0.01,Y,14.51,21.27951557262224,0.2793097770887565,7.061349352466273e-10,-0.0037886090005220044,0.0005347493531683983
2023-06-22,XRX,5Y,0.03588709,0.03547665,-0.05754189,0.05,N,14.59,21.27951557262224,0.28197525642859994,4.990761831580315e-10,-0.003790822352898071,0.0005303060928227854
2023-06-23,XRX,5Y,0.03622946,0.03582558,-0.05596006,0.05,N,14.19,21.27951557262224,0.2779804349829513,2.967440598800053e-10,-0.003942748885526558,0.0005674564563539347
2023-06-26,XRX,5Y,0.03647493,0.0360736,-0.05490061,0.05,N,14.27,21.27951557262224,0.27983445257000306,2.5566230382745303e-10,-0.003929668168054387,0.0005613150755851698
2023-06-27,XRX,5Y,0.03683619,0.03644393,-0.05338121,0.05,N,14.46,21.27951557262224,0.2834853464772456,2.1396266008943954e-10,-0.003886533884805421,0.0005460655023638294
2023-06-28,XRX,5Y,0.03678704,0.03772643,0.10844749,0.01,Y,14.27,21.27951557262224,0.2808681205312215,1.9889209029733124e-10,-0.0039475531818019445,0.0005628734449501308
2023-06-29,XRX,5Y,0.03667381,0.03628102,-0.05399316,0.05,N,14.85,21.27951557262224,0.2878893236835342,3.082856886438279e-10,-0.0037524056150963006,0.0005125668850276405
2023-06-30,XRX,5Y,0.03660747,0.03621541,-0.0540576,0.05,N,14.89,21.27951557262224,0.2881670166327511,3.3339350724581607e-10,-0.0037363961091202783,0.0005090714905001403
2023-07-03,XRX,5Y,0.03643123,0.03603313,-0.054728,0.05,N,15.04,21.27951557262224,0.2894377246330865,4.2171185293815583e-10,-0.003681106962119752,0.0004965674533375167
2023-07-05,XRX,5Y,0.03626879,0.03716592,0.10574458,0.01,Y,14.75,21.27951557262224,0.2852760385835959,4.0377628324206327e-10,-0.003761425971526032,0.0005188033379048967
2023-07-06,XRX,5Y,0.03610531,0.03570605,-0.05589756,0.05,N,14.65,21.27951557262224,0.283466907833979,4.338513853729964e-10,-0.0037839337448134017,0.0005263017177915552
2023-07-07,XRX,5Y,0.03605294,0.03693818,0.10458285,0.01,Y,15.1,21.27951557262224,0.2888986083393707,5.966106289556627e-10,-0.003642796730870562,0.0004903285014873082
2023-07-10,XRX,5Y,0.03586936,0.03546345,-0.05669236,0.05,N,15.46,21.27951557262224,0.29264871529113884,8.656867375722577e-10,-0.0035290897171444194,0.0004634341880616899
2023-07-11,XRX,5Y,0.03527898,0.03486559,-0.05926055,0.05,N,16.07,21.27951557262224,0.29780178434192606,6.513791450668549e-10,-0.0033354089249098967,0.0004213180592209931
2023-07-12,XRX,5Y,0.03428137,0.0338531,-0.06346174,0.05,N,16.07,21.27951557262224,0.29431503405656806,1.209217628805881e-09,-0.0032847143533713836,0.00041745909651751123
2023-07-13,XRX,5Y,0.03306125,0.03261766,-0.06884554,0.05,N,16.09,21.27951557262224,0.2902318560175926,2.600895727955521e-09,-0.0032166755206769256,0.000411494226118872
2023-07-14,XRX,5Y,0.03312453,0.03383354,0.09422404,0.01,Y,15.62,21.27951557262224,0.2850244139784174,2.4955785424274346e-09,-0.003339480009550205,0.0004411105308529534
2023-07-17,XRX,5Y,0.03305593,0.03261445,-0.06875976,0.05,N,15.72,21.27951557262224,0.2859504820541695,2.605208132555603e-09,-0.0033097003713390537,0.0004343317137879277
2023-07-18,XRX,5Y,0.03233921,0.03189233,-0.07181935,0.05,N,15.9,21.27951557262224,0.28548571003035633,4.098061431867528e-09,-0.003225516614452197,0.0004200848839560206
2023-07-19,XRX,5Y,0.032141,0.03168953,-0.07266785,0.05,N,15.77,21.27951557262224,0.28328160110411205,4.635603192970628e-09,-0.0032474741794090312,0.0004273547390971355
2023-07-20,XRX,5Y,0.03216009,0.03170811,-0.07257514,0.05,N,15.52,21.27951557262224,0.28044130303600495,4.561764868626916e-09,-0.003312948525392526,0.00044361105104461646
2023-07-21,XRX,5Y,0.03220263,0.03175209,-0.07220537,0.05,N,15.4,21.27951557262224,0.2791806528989896,4.434703701483578e-09,-0.0033470912150915383,0.00045187610036578896
2023-07-24,XRX,5Y,0.03267399,0.0333528,0.09167728,0.01,Y,15.5,21.27951557262224,0.2820263256111195,3.305363073524692e-09,-0.003346601920645925,0.0004471583035755844
2023-07-25,XRX,5Y,0.03176782,0.03240459,0.08811467,0.01,Y,16.36,19.833870267976717,0.3014885782759474,6.1847093626998806e-09,-0.0030370383269209475,0.00038235873783755425
2023-07-26,XRX,5Y,0.03151801,0.03213905,0.08712229,0.01,Y,16.79,19.833870267976717,0.3053150725424407,7.41197966891427e-09,-0.002929289397544714,0.00035912054254182146
2023-07-27,XRX,5Y,0.03063923,0.03121998,0.08385078,0.01,Y,16.14,19.833870267976717,0.2948213921340579,1.2949676130025178e-08,-0.0030284171939807883,0.0003901621872408681
2023-07-28,XRX,5Y,0.03017799,0.0297149,-0.08037417,0.05,N,15.92,19.833870267976717,0.2906075957983793,1.738240104284805e-08,-0.0030547931279030095,0.0004009239333127787
2023-07-31,XRX,5Y,0.02969227,0.03021919,0.07992141,0.01,Y,15.98,19.833870267976717,0.28946583690157063,2.4101996530523362e-08,-0.003014128615781958,0.00039546333877867046
2023-08-01,XRX,5Y,0.02956393,0.0300865,0.07943778,0.01,Y,15.68,19.833870267976717,0.28556447392615203,2.5728256986684572e-08,-0.003077908670313151,0.0004127213460084836
2023-08-02,XRX,5Y,0.02958939,0.03011141,0.07944266,0.01,Y,15.77,19.833870267976717,0.2866917170646567,2.545215234753262e-08,-0.003057764649785093,0.0004073753138063435
2023-08-03,XRX,5Y,0.0299873,0.03052598,0.08096345,0.01,Y,15.54,19.833870267976717,0.2855277329718527,1.9276270583207245e-08,-0.003136074234178809,0.0004232515163358694
2023-08-04,XRX,5Y,0.03010759,0.02964795,-0.0804224,0.05,N,15.58,20.183954270209465,0.28327948106609674,1.7569040246939727e-08,-0.003145087828166443,0.0004235913803532568
2023-08-07,XRX,5Y,0.02997138,0.02951185,-0.08109447,0.05,N,15.51,20.183954270209465,0.2819634770602001,1.9126387675039158e-08,-0.0031547896552741924,0.0004274539020155052
2023-08-08,XRX,5Y,0.03034934,0.02989331,-0.07943524,0.05,N,15.69,20.183954270209465,0.2854442109479386,1.509117140627292e-08,-0.0031315269038766705,0.0004177461758500603
2023-08-09,XRX,5Y,0.03046319,0.03000793,-0.07900066,0.05,N,15.53,20.183954270209465,0.2840104668266008,1.3892098305046119e-08,-0.0031776474400523544,0.0004283117963132105
2023-08-10,XRX,5Y,0.0305609,0.03010701,-0.07849392,0.05,N,15.52,20.183954270209465,0.2842532123532177,1.302932590638295e-08,-0.0031856711330013696,0.00042937712590502414
2023-08-11,XRX,5Y,0.03101504,0.03056326,-0.07641046,0.05,N,15.46,20.183954270209465,0.2852148518005105,9.676650102735662e-09,-0.0032264631113543205,0.00043524013798391936
2023-08-14,XRX,5Y,0.03122959,0.03078121,-0.07525525,0.05,N,15.27,20.183954270209465,0.28375265238117214,8.362486370039335e-09,-0.003288087289111454,0.0004488919348501763
2023-08-15,XRX,5Y,0.03144014,0.0309968,-0.07422853,0.05,N,15.13,20.183954270209465,0.28284324974135683,7.270803299708195e-09,-0.0033376012548983845,0.0004595663760156854
2023-08-16,XRX,5Y,0.03161848,0.03117808,-0.073459,0.05,N,14.79,20.183954270209465,0.2793603000986324,6.426998218345137e-09,-0.003442684777251582,0.0004853624378713464
2023-08-17,XRX,5Y,0.03207652,0.03163956,-0.07142727,0.05,N,15.13,20.183954270209465,0.28513244441705443,4.845927908947445e-09,-0.003373796766271444,0.00046244582349499325
2023-08-18,XRX,5Y,0.03233793,0.03190413,-0.0703181,0.05,N,15.17,20.183954270209465,0.2865500679950681,4.10769341457895e-09,-0.003377563360391663,0.0004607850913523337
2023-08-21,XRX,5Y,0.03238731,0.03195615,-0.07002398,0.05,N,15.42,20.183954270209465,0.28971308651004934,3.99914765886189e-09,-0.0033130652081521383,0.00044381794446604617
2023-08-22,XRX,5Y,0.03262937,0.03220152,-0.06886719,0.05,N,15.41,20.183954270209465,0.2904629962956114,3.4264232007252815e-09,-0.0033289913251811996,0.00044552829284952994
2023-08-23,XRX,5Y,0.03312421,0.03379796,0.09146779,0.01,Y,15.54,20.183954270209465,0.2937746641707184,2.5045988338856517e-09,-0.0033214828997135994,0.00043899206294448906
2023-08-24,XRX,5Y,0.03293485,0.03250947,-0.06766946,0.05,N,15.48,20.183954270209465,0.29238731661830863,2.8235023555311933e-09,-0.0033270804839395443,0.0004421555101250668
2023-08-25,XRX,5Y,0.03301935,0.03259786,-0.06721094,0.05,N,15.54,20.183954270209465,0.29339968578470327,2.677399087158694e-09,-0.00331584316657302,0.0004385527311317472
2023-08-28,XRX,5Y,0.03244244,0.03201508,-0.06944596,0.05,N,15.91,20.183954270209465,0.29563959433837106,3.8992320552933e-09,-0.0031909781598716547,0.00041292065673489975
2023-08-29,XRX,5Y,0.03173851,0.03130247,-0.0724081,0.05,N,16.0,20.183954270209465,0.2941081018963157,6.171819923184163e-09,-0.0031317992020569903,0.0004047547350953182
2023-08-30,XRX,5Y,0.0312743,0.03083325,-0.07453993,0.05,N,15.86,20.183954270209465,0.29080485584825916,8.311272760297417e-09,-0.0031407995428861194,0.0004112136071045061
2023-08-31,XRX,5Y,0.03138324,0.0319701,0.08503433,0.01,Y,15.89,20.183954270209465,0.29154847030375114,7.750242579651623e-09,-0.0031393880543260696,0.0004098546682186066
2023-09-01,XRX,5Y,0.03132422,0.03190767,0.08484761,0.01,Y,16.48,20.183954270209465,0.2979808311918471,8.243041992039846e-09,-0.0029988103944665837,0.0003763531195101616
2023-09-05,XRX,5Y,0.03104769,0.03161386,0.08355719,0.01,Y,16.94,20.183954270209465,0.30197858884568834,1.0096759660987997e-08,-0.0028852783889047277,0.00035207684315736315
2023-09-06,XRX,5Y,0.03079839,0.03036085,-0.07615057,0.05,N,16.96,20.183954270209465,0.301257426281629,1.194437089860334e-08,-0.0028686110708202855,0.0003502373923069402
2023-09-07,XRX,5Y,0.03071828,0.03028275,-0.07632099,0.05,N,16.68,20.183954270209465,0.29792189215303744,1.2438809766923686e-08,-0.0029237621459357894,0.00036374626504271507
2023-09-08,XRX,5Y,0.03047602,0.03101066,0.08118159,0.01,Y,16.73,20.183954270209465,0.29755710961044707,1.466317489998148e-08,-0.002900614304479689,0.0003603447041124405
2023-09-11,XRX,5Y,0.03009797,0.03061412,0.07959207,0.01,Y,16.83,20.183954270209465,0.29721370879755465,1.900369058990825e-08,-0.002860112549006942,0.00035402998375286265
2023-09-12,XRX,5Y,0.0298512,0.0303582,0.07863393,0.01,Y,16.22,20.183954270209465,0.28959536956857307,2.1622960717088135e-08,-0.0029794904954530653,0.0003847516246735308
2023-09-13,XRX,5Y,0.02973759,0.02929691,-0.08024121,0.05,N,15.63,20.183954270209465,0.28248517138115675,2.245766759015333e-08,-0.0031118266832669116,0.00041885890679122656
2023-09-14,XRX,5Y,0.0297185,0.03022205,0.07810941,0.01,Y,16.06,20.183954270209465,0.2873069747709082,2.3379256967881457e-08,-0.0030087294136101634,0.0003931796937954174
2023-09-15,XRX,5Y,0.02956507,0.0300751,0.07749913,0.01,Y,16.06,20.183954270209465,0.28673119797403956,2.5886697407190296e-08,-0.0030003042006492026,0.00039255871565361394
2023-09-18,XRX,5Y,0.0295393,0.02908303,-0.08086246,0.05,N,15.78,20.183954270209465,0.2834658384731199,2.584232987323798e-08,-0.00306439067989178,0.0004088269628448188
2023-09-19,XRX,5Y,0.02986229,0.02940459,-0.0794635,0.05,N,16.08,20.183954270209465,0.28807043133607046,2.1278826516785143e-08,-0.0030119941856151817,0.0003926237060998608
2023-09-20,XRX,5Y,0.03142449,0.03089334,-0.07925525,0.05,N,16.22,20.183954270209465,0.29544820754321593,7.638786048147495e-09,-0.0030632465699609677,0.00039090228137971667
2023-09-21,XRX,5Y,0.03219727,0.03166654,-0.07570726,0.05,N,16.34,20.183954270209465,0.2996374133745884,4.620610713490514e-09,-0.0030755320823721826,0.00038719486205410214
2023-09-22,XRX,5Y,0.03230608,0.03177144,-0.07515433,0.05,N,16.09,20.183954270209465,0.29720689153433355,4.276992204843566e-09,-0.003140048266115296,0.0004017371273134368
2023-09-25,XRX,5Y,0.03241202,0.03187763,-0.07466197,0.05,N,15.89,20.183954270209465,0.2952987131956415,3.974877690882117e-09,-0.0031943070715390633,0.0004140071165073325
2023-09-26,XRX,5Y,0.03271316,0.03353821,0.09620893,0.01,Y,15.88,20.183954270209465,0.2962730570474414,3.27266261312964e-09,-0.003212682587458141,0.0004158206763489672
2023-09-27,XRX,5Y,0.03282903,0.03366567,0.09667467,0.01,Y,15.84,20.183954270209465,0.2962280591664789,3.0356627489513954e-09,-0.0032287752917070627,0.0004187305329982696
2023-09-28,XRX,5Y,0.03593663,0.03695998,0.10849615,0.01,Y,16.01,20.183954270209465,0.3092598296019207,4.239984960352494e-10,-0.0033443488363318515,0.0004204673287299329
2023-09-29,XRX,5Y,0.03588604,0.0369122,0.10845238,0.01,Y,15.69,20.183954270209465,0.3053062295732164,4.4174190000356717e-10,-0.0034258880601778126,0.00044045168756238345
2023-10-02,XRX,5Y,0.0374956,0.03706049,-0.05205545,0.05,N,15.51,20.183954270209465,0.3087081595201723,1.6638516259215308e-10,-0.0035568610013628488,0.00045895696167602695
2023-10-03,XRX,5Y,0.0389319,0.03853323,-0.04575035,0.05,N,15.23,20.183954270209465,0.3101456343662886,9.481793822319062e-11,-0.003710772572091278,0.0004848127082932169
2023-10-04,XRX,5Y,0.03950743,0.04078332,0.12155365,0.01,Y,15.43,20.183954270209465,0.31456263905848925,6.53984852383438e-11,-0.00368011185155279,0.0004726649885681486
2023-10-05,XRX,5Y,0.04005019,0.04138183,0.12381693,0.01,Y,15.32,20.183954270209465,0.3150199346298096,3.881413246364929e-11,-0.0037395834598852665,0.0004828050658772093
2023-10-06,XRX,5Y,0.04136048,0.04276492,0.12864788,0.01,Y,15.08,20.183954270209465,0.31634747514466177,1.1265606503219061e-11,-0.0038784972958665204,0.000506370852242144
2023-10-09,XRX,5Y,0.04032402,0.03996089,-0.03973522,0.05,N,15.13,20.183954270209465,0.3135506670430722,2.769934281943165e-11,-0.00381122953467632,0.0004981547867749167
2023-10-10,XRX,5Y,0.04077397,0.0421369,0.12606303,0.01,Y,14.99,20.183954270209465,0.3132654021102405,1.7559058373972647e-11,-0.0038778250580811663,0.0005109557876300103
2023-10-11,XRX,5Y,0.04047698,0.04180954,0.1253494,0.01,Y,15.0,20.183954270209465,0.31241048366724417,2.2656203302329203e-11,-0.0038596880743356314,0.0005088955851679164
2023-10-12,XRX,5Y,0.04049337,0.04013975,-0.03908769,0.05,N,14.47,20.183954270209465,0.3056060461245871,1.66505975673914e-11,-0.004035507870938655,0.0005533315048843329
2023-10-13,XRX,5Y,0.04064691,0.04030007,-0.03833102,0.05,N,14.31,20.183954270209465,0.3039912356007652,1.3425163758462588e-11,-0.0040994055618187655,0.0005685462191184071
2023-10-16,XRX,5Y,0.04033585,0.03998035,-0.03962409,0.05,N,14.42,20.183954270209465,0.3044317063034193,1.8451809524755447e-11,-0.0040444086356105045,0.0005570622962664737
2023-10-17,XRX,5Y,0.04021958,0.03986226,-0.04004016,0.05,N,14.58,20.183954270209465,0.30614857645189236,2.2221356699159145e-11,-0.00398368234165777,0.000542428794852369
2023-10-18,XRX,5Y,0.04066712,0.04032381,-0.03802467,0.05,N,14.33,20.183954270209465,0.3043229588000148,1.3348773475474474e-11,-0.004093430328957832,0.0005667998446148917
2023-10-19,XRX,5Y,0.04118264,0.04085701,-0.03580944,0.05,N,14.02,20.183954270209465,0.301829511487889,7.387070122266692e-12,-0.004233453025619709,0.0005989218532331739
2023-10-20,XRX,5Y,0.04146366,0.04114825,-0.03462871,0.05,N,13.74,20.183954270209465,0.29888933306053933,5.07070774258267e-12,-0.0043557676655077565,0.000629135578874479
2023-10-23,XRX,5Y,0.04154997,0.04123508,-0.03430598,0.05,N,13.48,20.183954270209465,0.29552853640654175,4.1395845085112626e-12,-0.004464567660274785,0.0006581702563451877
2023-10-24,XRX,5Y,0.04333979,0.04309198,-0.02685661,0.05,N,12.56,29.36390488162537,0.21740410523213788,7.760597720007922e-13,-0.005410154544721848,0.0008804844336182185
2023-10-25,XRX,5Y,0.04496133,0.04658238,0.14022852,0.01,Y,12.095,29.36390488162537,0.21480801473047198,2.3963241259361556e-08,-0.005777961536246247,0.0009718146587361087
2023-10-26,XRX,5Y,0.04666849,0.04653342,-0.01326391,0.05,N,12.24,29.36390488162537,0.2215552470654795,9.297016411585757e-08,-0.0058082604029928014,0.0009581005817043964
2023-10-27,XRX,5Y,0.04972537,0.04971354,-0.00108456,0.05,N,12.19,29.36390488162537,0.2287708353193921,4.1990720643647617e-08,-0.006037917872424782,0.000988744357662788
2023-10-30,XRX,5Y,0.05057563,0.05060012,0.00226372,0.05,N,12.27,29.36390488162537,0.23220181574418816,3.20135041115277e-08,-0.006044065448776,0.0009801306340004104
2023-10-31,XRX,5Y,0.04867026,0.04861385,-0.00526231,0.05,N,12.84,29.73817423760677,0.23343845585810344,4.65340497246558e-08,-0.005616368189550702,0.0008744999422204344
2023-11-01,XRX,5Y,0.04749886,0.04739558,-0.00992745,0.05,N,13.08,29.73817423760677,0.2338236298315354,6.057654212271446e-08,-0.0054195453936577605,0.0008309847459121791
2023-11-02,XRX,5Y,0.04492715,0.04654955,0.14011951,0.01,Y,13.49,29.73817423760677,0.23264766523893732,6.398848874378249e-08,-0.005065918298934238,0.0007595709157803207
2023-11-03,XRX,5Y,0.04337933,0.04494411,0.13475981,0.01,Y,13.99,29.73817423760677,0.2351279088706796,1.2010446803767394e-09,-0.004755065292073698,0.0006901740788312419
2023-11-06,XRX,5Y,0.04341346,0.04499383,0.13518637,0.01,Y,13.7,29.73817423760677,0.2313342394367404,4.933137232043805e-13,-0.004880956668098225,0.0007244199861579162
2023-11-07,XRX,5Y,0.04316025,0.04289013,-0.02762815,0.05,N,13.48,29.73817423760677,0.22762940329170683,6.224534776499979e-13,-0.004963413600597089,0.00075037775321906
2023-11-08,XRX,5Y,0.04279702,0.04251367,-0.02916789,0.05,N,13.3,29.73817423760677,0.22413511853263512,8.348877145181177e-13,-0.0050232984096031524,0.0007716929925356414
2023-11-09,XRX,5Y,0.04301586,0.04274102,-0.02823963,0.05,N,13.09,29.73817423760677,0.22180353448103904,7.917277944358148e-13,-0.005136247256733933,0.0008017626623262539
2023-11-10,XRX,5Y,0.04290103,0.04442454,0.13265975,0.01,Y,13.36,29.73817423760677,0.22525533552963936,7.650408084813876e-13,-0.0050020982529463895,0.0007643858813048271
2023-11-13,XRX,5Y,0.04261055,0.04232648,-0.0297645,0.05,N,13.23,29.73817423760677,0.2226435730366035,9.63285007316017e-13,-0.005044177369995871,0.0007799497221351592
2023-11-14,XRX,5Y,0.04115761,0.04082833,-0.03577665,0.05,N,13.77,29.73817423760677,0.22592251123023127,2.0817653156868232e-12,-0.004714627394544656,0.0007032615383962479
2023-11-15,XRX,5Y,0.0434191,0.04497217,0.13489378,0.01,Y,13.77,29.73817423760677,0.23229569481296594,4.815384202494499e-13,-0.004850855896183264,0.0007160155161476042
2023-11-16,XRX,5Y,0.04366123,0.04341229,-0.02549275,0.05,N,13.58,29.73817423760677,0.23039112335777992,8.986963770385437e-09,-0.004948908103666633,0.0007406621730124685
2023-11-17,XRX,5Y,0.04363867,0.04521208,0.13553943,0.01,Y,13.77,29.73817423760677,0.23290839201248115,1.171148576728509e-08,-0.004863895804749257,0.0007172704002907856
2023-11-20,XRX,5Y,0.04330159,0.0448392,0.13401968,0.01,Y,13.62,29.73817423760677,0.22993643032211147,5.43391720508879e-13,-0.004909418202382318,0.0007335912798359934
2023-11-21,XRX,5Y,0.04311899,0.04285253,-0.02769877,0.05,N,13.56,29.73817423760677,0.22860982993328136,6.223493942414393e-13,-0.004924998567779022,0.0007400091841925846
2023-11-22,XRX,5Y,0.04273868,0.04422991,0.13200195,0.01,Y,13.63,29.73817423760677,0.22850027167891865,7.771699950254174e-13,-0.004870951583633067,0.0007291203269775073
2023-11-24,XRX,5Y,0.04249244,0.04220544,-0.03025889,0.05,N,13.83,29.73817423760677,0.23050212466617198,8.640449467023359e-13,-0.004769946161891282,0.0007037339390724151
2023-11-27,XRX,5Y,0.04249522,0.04220937,-0.03016927,0.05,N,13.71,29.73817423760677,0.2288991856176372,8.890110869685941e-13,-0.004821406551306962,0.0007179945652985228
2023-11-28,XRX,5Y,0.04247892,0.04393846,0.13069953,0.01,Y,13.73,29.73817423760677,0.229122729029399,8.936601458842119e-13,-0.0048118055747787235,0.0007154998316440328
2023-11-29,XRX,5Y,0.04209605,0.04179846,-0.03191601,0.05,N,14.04,29.73817423760677,0.23216683519487996,1.0709558240229455e-12,-0.004659208462593059,0.0006776083671545668
2023-11-30,XRX,5Y,0.04195249,0.04337814,0.12929978,0.01,Y,13.99,29.73817423760677,0.23110038267427124,1.1877027139561847e-12,-0.004671152923826489,0.000682412857671795
2023-12-01,XRX,5Y,0.04173055,0.04312788,0.128238,0.01,Y,14.17,29.73817423760677,0.23282865717662146,1.3342452143128014e-12,-0.004585441928827365,0.0006614407926333887
2023-12-04,XRX,5Y,0.04178639,0.04318236,0.12866007,0.01,Y,14.01,29.73817423760677,0.23089206956766406,1.319618025963365e-12,-0.004653126733100456,0.0006792688005716335
2023-12-05,XRX,5Y,0.0417431,0.04143634,-0.03337186,0.05,N,14.07,29.73817423760677,0.2315573365937614,1.3439596657782715e-12,-0.00462622504880535,0.0006723848746839692
2023-12-06,XRX,5Y,0.04162916,0.04131919,-0.03388737,0.05,N,14.09,29.73817423760677,0.2314945963678911,1.4441156603872685e-12,-0.004611446407452861,0.0006695764366544121
2023-12-07,XRX,5Y,0.04147546,0.04284841,0.12742436,0.01,Y,14.61,29.73817423760677,0.23774512876867607,1.5136017439409954e-12,-0.004402062086217389,0.000615161018146522
2023-12-08,XRX,5Y,0.04088855,0.04055974,-0.03693441,0.05,N,15.04,29.73817423760677,0.24140000373737389,2.246189345633809e-12,-0.004215876700859947,0.0005725897223769066
2023-12-11,XRX,5Y,0.0407078,0.0403747,-0.03752512,0.05,N,15.17,29.73817423760677,0.2424601055933819,2.558758760429214e-12,-0.004161713238292019,0.0005604902238187312
2023-12-12,XRX,5Y,0.04033877,0.04161564,0.12260321,0.01,Y,15.71,29.73817423760677,0.24783412698337642,3.480368770958364e-12,-0.0039674071805173156,0.0005153900451001503
2023-12-13,XRX,5Y,0.03725868,0.03831834,0.11124308,0.01,Y,16.71,29.73817423760677,0.2498033851122001,4.064819314475443e-11,-0.0035252593246652593,0.00043525347302757894
2023-12-14,XRX,5Y,0.03408099,0.03360263,-0.06593402,0.05,N,17.58,29.73817423760677,0.24889692156539156,5.998426824693759e-10,-0.0031578549285065927,0.0003760462518778429
2023-12-15,XRX,5Y,0.03359186,0.03310118,-0.06817154,0.05,N,18.29,29.73817423760677,0.2544439817403806,1.1869687524534989e-09,-0.002984858664463942,0.00034146435074373926
2023-12-18,XRX,5Y,0.03311591,0.03262167,-0.07006271,0.05,N,18.04,29.73817423760677,0.25037763660466145,1.5230976341262803e-09,-0.0030124492537708953,0.00035097939077455287
2023-12-19,XRX,5Y,0.0321301,0.03162496,-0.07431045,0.05,N,18.47,29.73817423760677,0.25130652857181623,3.947055994546478e-09,-0.0028793695988380986,0.0003291823137716518
2023-12-20,XRX,5Y,0.0318202,0.03130891,-0.0757072,0.05,N,18.29,29.73817423760677,0.2485011512654855,4.5775343723852835e-09,-0.002898937340834183,0.00033574721132268587
2023-12-21,XRX,5Y,0.03171677,0.03243274,0.09058276,0.01,Y,18.77,29.73817423760677,0.2527914545583439,6.268604649251053e-09,-0.0028033765929726534,0.0003158232635167013
2023-12-22,XRX,5Y,0.03121211,0.0318988,0.08860252,0.01,Y,18.7,29.73817423760677,0.25039370353594514,8.89652096436322e-09,-0.002791922046206501,0.0003170062332072954
